,donorID,campaignID,frequency_donor,total_donated,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,total_amount_1_month,total_freq_1_month,total_amount_2_month,total_freq_2_month,total_amount_3_month,total_freq_3_month,total_amount_4_month,total_freq_4_month,total_amount_5_month,total_freq_5_month,total_amount_6_month,total_freq_6_month,Recency_dono,gender,province_Brussels,province_East Flanders,province_Flemish Brabant,province_Hainaut,province_Liege,province_Limburg,province_Luxembourg,province_Missing,province_Namur,province_Walloon Brabant,province_West Flanders,region_Flanders,region_Missing,region_Wallonia,language_FR,language_NL,Unnamed: 0,total_freq_till_now,total_amount_till_now,freq_out_campaign,amount_out_campaign,freq_in_campaign,amount_in_campaign,total_amount_till_last_3_years,total_freq_till_last_3_years,Age
19589,120756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,141357.0,2.0,37.18,0.0,0.0,2.0,37.18,0.0,0.0,33
19590,128216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,173835.0,7.0,59.49999999999999,0.0,0.0,7.0,59.49999999999999,0.0,0.0,84
19591,138637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,205724.0,1.0,39.0,0.0,0.0,1.0,39.0,0.0,0.0,32
19592,136532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,200552.0,3.0,56.0,0.0,0.0,3.0,56.0,0.0,0.0,70
19593,142347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,211845.0,2.0,81.0,0.0,0.0,2.0,81.0,81.0,2.0,39
19594,124191,7229.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,157330.0,3.0,15.0,0.0,0.0,3.0,15.0,10.0,2.0,46
19595,127312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,169978.0,2.0,80.0,0.0,0.0,2.0,80.0,0.0,0.0,64
19596,131704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,185489.0,7.0,195.0,0.0,0.0,7.0,195.0,0.0,0.0,40
19597,134569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,194823.0,1.0,33.0,0.0,0.0,1.0,33.0,0.0,0.0,42
19598,125223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,161406.0,3.0,15.0,0.0,0.0,3.0,15.0,0.0,0.0,62
19599,116889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,121898.0,3.0,97.18,0.0,0.0,3.0,97.18,0.0,0.0,39
19600,104011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,37195.0,5.0,151.76,0.0,0.0,5.0,151.76,0.0,0.0,54
19601,143782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,213931.0,1.0,25.0,0.0,0.0,1.0,25.0,25.0,1.0,55
19602,140887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,209129.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,82
19603,128267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,174027.0,3.0,180.0,0.0,0.0,3.0,180.0,0.0,0.0,44
19604,113745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,105539.0,26.0,1464.33,0.0,0.0,26.0,1464.33,0.0,0.0,41
19605,117842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,127216.0,1.0,33.0,0.0,0.0,1.0,33.0,0.0,0.0,24
19606,103715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,34466.0,2.0,45.0,0.0,0.0,2.0,45.0,0.0,0.0,52
19607,109878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,81609.0,19.0,583.11,0.0,0.0,19.0,583.11,0.0,0.0,57
19608,100570,7346.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4167.0,23.0,765.64,2.0,54.79,21.0,710.85,30.0,1.0,68
19609,132046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,186861.0,1.0,15.0,0.0,0.0,1.0,15.0,0.0,0.0,45
19610,103886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,35837.0,6.0,100.99,0.0,0.0,6.0,100.99,10.0,1.0,27
19611,117240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,123712.0,1.0,12.39,0.0,0.0,1.0,12.39,0.0,0.0,26
19612,139173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,206644.0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,25
19613,132410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,188040.0,5.0,180.0,0.0,0.0,5.0,180.0,0.0,0.0,53
19614,136690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,201029.0,1.0,15.0,0.0,0.0,1.0,15.0,0.0,0.0,55
19615,117944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,127656.0,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,47
19616,130401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,180859.0,2.0,45.0,0.0,0.0,2.0,45.0,0.0,0.0,35
19617,140186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,208044.0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,52
19618,116073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,117330.0,11.0,42.38,1.0,5.0,10.0,37.38,0.0,0.0,37
19619,105584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,49662.0,9.0,244.7,0.0,0.0,9.0,244.7,0.0,0.0,27
19620,109020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,75471.0,2.0,37.18,0.0,0.0,2.0,37.18,0.0,0.0,84
19621,122029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,147229.0,1.0,39.0,0.0,0.0,1.0,39.0,0.0,0.0,62
19622,126866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,168385.0,1.0,13.0,0.0,0.0,1.0,13.0,0.0,0.0,54
19623,123277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,153513.0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,26
19624,122682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,150660.0,6.0,238.2,0.0,0.0,6.0,238.2,0.0,0.0,43
19625,128305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,174145.0,1.0,20.0,0.0,0.0,1.0,20.0,0.0,0.0,46
19626,124134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,157153.0,6.0,43.5,0.0,0.0,6.0,43.5,0.0,0.0,64
19627,125580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,163080.0,3.0,95.0,0.0,0.0,3.0,95.0,0.0,0.0,30
19628,142259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,211693.0,1.0,10.0,1.0,10.0,0.0,0.0,10.0,1.0,61
19629,123795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,155654.0,2.0,44.79,0.0,0.0,2.0,44.79,0.0,0.0,55
19630,124114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,157082.0,1.0,40.0,0.0,0.0,1.0,40.0,40.0,1.0,84
19631,122778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,151074.0,8.0,241.0,0.0,0.0,8.0,241.0,0.0,0.0,27
19632,122661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,150600.0,2.0,63.260000000000005,0.0,0.0,2.0,63.260000000000005,0.0,0.0,53
19633,136761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,201180.0,5.0,50.0,0.0,0.0,5.0,50.0,20.0,2.0,49
19634,115811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,116007.0,1.0,6.2,0.0,0.0,1.0,6.2,0.0,0.0,57
19635,140979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,209281.0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,42
19636,104710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,43085.0,6.0,132.39,0.0,0.0,6.0,132.39,0.0,0.0,29
19637,115061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,112259.0,1.0,12.39,0.0,0.0,1.0,12.39,0.0,0.0,34
19638,123110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,152756.0,15.0,548.0,0.0,0.0,15.0,548.0,30.0,1.0,55
19639,101719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,15033.0,22.0,668.9,2.0,49.58,20.0,619.3199999999999,41.0,1.0,28
19640,126777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,167936.0,5.0,160.0,0.0,0.0,5.0,160.0,40.0,1.0,37
19641,131965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,186637.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,36
19642,118011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,128097.0,3.0,74.37,0.0,0.0,3.0,74.37,0.0,0.0,54
19643,111631,7212.0,4.0,22.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,93178.0,6.0,30.0,0.0,0.0,6.0,30.0,5.0,1.0,44
19644,135032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,196275.0,1.0,45.0,0.0,0.0,1.0,45.0,45.0,1.0,76
19645,100359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2234.0,9.0,515.61,0.0,0.0,9.0,515.61,0.0,0.0,56
19646,119148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,132909.0,8.0,314.0,0.0,0.0,8.0,314.0,0.0,0.0,35
19647,106503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,57242.0,10.0,239.57,0.0,0.0,10.0,239.57,0.0,0.0,51
19648,123045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,152372.0,2.0,70.0,0.0,0.0,2.0,70.0,0.0,0.0,43
19649,113291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,103346.0,4.0,121.47,0.0,0.0,4.0,121.47,0.0,0.0,48
19650,113344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,103697.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,61
19651,109535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,79087.0,1.0,35.0,0.0,0.0,1.0,35.0,0.0,0.0,45
19652,124315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,157784.0,1.0,25.0,0.0,0.0,1.0,25.0,0.0,0.0,76
19653,129246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,177410.0,1.0,35.0,0.0,0.0,1.0,35.0,0.0,0.0,60
19654,122506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,149959.0,2.0,51.6,0.0,0.0,2.0,51.6,0.0,0.0,55
19655,143855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,214025.0,1.0,20.0,0.0,0.0,1.0,20.0,20.0,1.0,40
19656,118900,7229.0,1.0,53.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,131908.0,4.0,204.107,0.0,0.0,4.0,204.107,123.0,1.0,56
19657,115112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,112475.0,2.0,62.25,0.0,0.0,2.0,62.25,0.0,0.0,40
19658,106053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,53977.0,2.0,64.87,0.0,0.0,2.0,64.87,0.0,0.0,56
19659,124039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,156721.0,4.0,30.5,0.0,0.0,4.0,30.5,0.0,0.0,36
19660,139700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,207397.0,3.0,26.7,1.0,6.5,2.0,20.2,20.2,2.0,63
19661,128891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,176145.0,2.0,10.0,0.0,0.0,2.0,10.0,0.0,0.0,37
19662,139516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,207125.0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,25
19663,132134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,187147.0,2.0,50.0,0.0,0.0,2.0,50.0,25.0,1.0,36
19664,142705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,212313.0,1.0,20.0,0.0,0.0,1.0,20.0,20.0,1.0,70
19665,110966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,89463.0,2.0,49.58,0.0,0.0,2.0,49.58,0.0,0.0,44
19666,132217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,187405.0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,70
19667,133642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,191856.0,1.0,20.0,0.0,0.0,1.0,20.0,0.0,0.0,48
19668,115921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,116484.0,1.0,12.39,0.0,0.0,1.0,12.39,0.0,0.0,95
19669,121743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,145847.0,4.0,115.0,2.0,60.0,2.0,55.0,0.0,0.0,32
19670,129745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,178922.0,2.0,62.95,0.0,0.0,2.0,62.95,0.0,0.0,48
19671,134908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,195860.0,1.0,33.0,0.0,0.0,1.0,33.0,0.0,0.0,39
19672,121747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,145861.0,5.0,159.04,0.0,0.0,5.0,159.04,0.0,0.0,59
19673,132714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,188971.0,5.0,500.0,0.0,0.0,5.0,500.0,100.0,1.0,59
19674,101621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14274.0,9.0,451.43,0.0,0.0,9.0,451.43,0.0,0.0,96
19675,135211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,196729.0,3.0,150.0,0.0,0.0,3.0,150.0,0.0,0.0,39
19676,125093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,160884.0,2.0,40.0,0.0,0.0,2.0,40.0,0.0,0.0,36
19677,116544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,119964.0,1.0,12.39,0.0,0.0,1.0,12.39,0.0,0.0,51
19678,114178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,107944.0,4.0,119.78999999999999,0.0,0.0,4.0,119.78999999999999,0.0,0.0,40
19679,100919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7925.0,1.0,6.2,0.0,0.0,1.0,6.2,0.0,0.0,44
19680,132153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,187207.0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,38
19681,108814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,74037.0,12.0,311.15999999999997,0.0,0.0,12.0,311.15999999999997,0.0,0.0,74
19682,116737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,121085.0,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,37
19683,121518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,144797.0,3.0,79.78999999999999,0.0,0.0,3.0,79.78999999999999,0.0,0.0,60
19684,129780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,179002.0,5.0,142.25,0.0,0.0,5.0,142.25,0.0,0.0,35
19685,110517,7519.0,1.0,48.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,86618.0,5.0,152.57999999999998,0.0,0.0,5.0,152.57999999999998,40.0,1.0,78
19686,105229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,47163.0,2.0,74.78999999999999,0.0,0.0,2.0,74.78999999999999,0.0,0.0,38
19687,100660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5234.0,15.0,179.66,0.0,0.0,15.0,179.66,0.0,0.0,47
19688,128888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,176130.0,2.0,60.0,0.0,0.0,2.0,60.0,0.0,0.0,52
19689,100376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2339.0,24.0,694.6899999999999,0.0,0.0,24.0,694.6899999999999,0.0,0.0,32
19690,137798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,204058.0,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,54
19691,115248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,113187.0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,87
19692,119640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,135121.0,5.0,61.95,0.0,0.0,5.0,61.95,0.0,0.0,43
19693,102164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,19650.0,5.0,141.97,0.0,0.0,5.0,141.97,0.0,0.0,57
19694,144310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,214634.0,1.0,50.0,0.0,0.0,1.0,50.0,50.0,1.0,29
19695,108725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,73473.0,2.0,49.58,0.0,0.0,2.0,49.58,0.0,0.0,52
19696,113844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,106168.0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,38
19697,124957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,160264.0,7.0,141.2,0.0,0.0,7.0,141.2,0.0,0.0,58
19698,133753,7090.0,10.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,192234.0,3.0,98.0,0.0,0.0,3.0,98.0,40.0,1.0,33
19699,114924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,111613.0,5.0,109.68,1.0,30.0,4.0,79.68,0.0,0.0,42
19700,135050,7108.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,196326.0,5.0,115.0,0.0,0.0,5.0,115.0,25.0,1.0,41
19701,108924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,74643.0,3.0,93.39,0.0,0.0,3.0,93.39,81.0,2.0,67
19702,140804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,209005.0,3.0,15.0,0.0,0.0,3.0,15.0,10.0,2.0,87
19703,142088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,211112.0,2.0,30.0,0.0,0.0,2.0,30.0,0.0,0.0,48
19704,131814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,185972.0,1.0,33.0,0.0,0.0,1.0,33.0,0.0,0.0,74
19705,121564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,145016.0,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,75
